Date,Symbol,Close Price,Avg Entry Price,Quantity,PnL
2025-02-03,NSE:DEEPINDS-EQ,537.5,576.47,26,-1013.22
2025-02-03,NSE:EIEL-EQ,247.55,316.99,47,-3263.68
2025-02-03,NSE:IGIL-EQ,509.25,506.0,29,94.25
2025-02-03,NSE:IKS-EQ,1729.2,1925.0,7,-1370.6
2025-02-03,NSE:KRN-EQ,916.8,543.08,37,13827.7
2025-02-03,NSE:SAGILITY-EQ,50.32,50.01,299,92.69
2025-02-03,NSE:SENORES-EQ,510.75,576.7,26,-1714.7
2025-02-03,NSE:UNIMECH-EQ,1237.3,1353.75,11,-1280.95
2025-02-03,NSE:WAAREEENER-EQ,2334.4,2400.0,6,-393.6
2025-02-04,NSE:DAMCAPITAL-EQ,302.8,400.85,37,-3627.85
2025-02-04,NSE:DEEPINDS-EQ,542.2,576.47,26,-891.02
2025-02-04,NSE:EIEL-EQ,254.3,316.99,47,-2946.43
2025-02-04,NSE:IGIL-EQ,530.45,506.0,29,709.05
2025-02-04,NSE:IKS-EQ,1724.05,1925.0,7,-1406.65
2025-02-04,NSE:KRN-EQ,933.45,543.08,37,14443.75
2025-02-04,NSE:SAGILITY-EQ,50.2,50.01,299,56.81
2025-02-04,NSE:SENORES-EQ,532.05,576.7,26,-1160.9
2025-02-04,NSE:UNIMECH-EQ,1222.9,1353.75,11,-1439.35
2025-02-04,NSE:WAAREEENER-EQ,2353.3,2400.0,6,-280.2
2025-02-05,NSE:DAMCAPITAL-EQ,304.3,400.85,37,-3572.35
2025-02-05,NSE:DEEPINDS-EQ,549.1,576.47,26,-711.62
2025-02-05,NSE:EIEL-EQ,262.75,316.99,47,-2549.28
2025-02-05,NSE:IGIL-EQ,504.8,506.0,29,-34.8
2025-02-05,NSE:IKS-EQ,1751.9,1925.0,7,-1211.7
2025-02-05,NSE:KRN-EQ,889.05,543.08,37,12800.95
2025-02-05,NSE:SAGILITY-EQ,50.22,50.01,299,62.79
2025-02-05,NSE:SENORES-EQ,549.1,576.7,26,-717.6
2025-02-05,NSE:UNIMECH-EQ,1254.05,1353.75,11,-1096.7
2025-02-05,NSE:WAAREEENER-EQ,2381.75,2400.0,6,-109.5
2025-02-06,NSE:DAMCAPITAL-EQ,301.65,400.85,37,-3670.4
2025-02-06,NSE:DEEPINDS-EQ,565.2,576.47,26,-293.02
2025-02-06,NSE:EIEL-EQ,283.4,316.99,47,-1578.73
2025-02-06,NSE:IGIL-EQ,500.5,506.0,29,-159.5
2025-02-06,NSE:IKS-EQ,1705.75,1925.0,7,-1534.75
2025-02-06,NSE:KRN-EQ,970.25,592.93,42,15847.35
2025-02-06,NSE:SAGILITY-EQ,52.73,50.01,299,813.28
2025-02-06,NSE:SENORES-EQ,607.35,576.7,26,796.9
2025-02-06,NSE:UNIMECH-EQ,1242.75,1353.75,11,-1221.0
2025-02-06,NSE:WAAREEENER-EQ,2329.15,2400.0,6,-425.1
2025-02-07,NSE:DAMCAPITAL-EQ,294.9,400.85,37,-3920.15
2025-02-07,NSE:DEEPINDS-EQ,575.05,576.47,26,-36.92
2025-02-07,NSE:EIEL-EQ,278.85,316.99,47,-1792.58
2025-02-07,NSE:IGIL-EQ,493.35,506.0,29,-366.85
2025-02-07,NSE:IKS-EQ,1740.7,1925.0,7,-1290.1
2025-02-07,NSE:KRN-EQ,938.6,592.93,42,14518.05
2025-02-07,NSE:SAGILITY-EQ,52.62,50.01,299,780.39
2025-02-07,NSE:SENORES-EQ,588.65,576.7,26,310.7
2025-02-07,NSE:UNIMECH-EQ,1215.0,1353.75,11,-1526.25
2025-02-07,NSE:WAAREEENER-EQ,2298.3,2400.0,6,-610.2
2025-02-10,NSE:DAMCAPITAL-EQ,280.65,400.85,37,-4447.4
2025-02-10,NSE:DEEPINDS-EQ,543.85,576.47,26,-848.12
2025-02-10,NSE:EIEL-EQ,260.2,316.99,47,-2669.13
2025-02-10,NSE:IGIL-EQ,480.8,506.0,29,-730.8
2025-02-10,NSE:IKS-EQ,1699.5,1925.0,7,-1578.5
2025-02-10,NSE:KRN-EQ,882.15,592.93,42,12147.15
2025-02-10,NSE:SAGILITY-EQ,50.01,50.01,299,0.0
2025-02-10,NSE:SENORES-EQ,551.2,576.7,26,-663.0
2025-02-10,NSE:UNIMECH-EQ,1191.45,1353.75,11,-1785.3
2025-02-10,NSE:WAAREEENER-EQ,2268.3,2400.0,6,-790.2
2025-02-11,NSE:DAMCAPITAL-EQ,267.95,400.85,37,-4917.3
2025-02-11,NSE:DEEPINDS-EQ,529.55,576.47,26,-1219.92
2025-02-11,NSE:EIEL-EQ,245.4,316.99,47,-3364.73
2025-02-11,NSE:IGIL-EQ,457.15,506.0,29,-1416.65
2025-02-11,NSE:IKS-EQ,1665.45,1925.0,7,-1816.85
2025-02-11,NSE:KRN-EQ,824.6,592.93,42,9730.05
2025-02-11,NSE:SAGILITY-EQ,48.83,50.01,299,-352.82
2025-02-11,NSE:SENORES-EQ,514.9,576.7,26,-1606.8
2025-02-11,NSE:UNIMECH-EQ,1171.4,1353.75,11,-2005.85
2025-02-11,NSE:WAAREEENER-EQ,2166.3,2400.0,6,-1402.2
2025-02-12,NSE:DAMCAPITAL-EQ,266.35,400.85,37,-4976.5
2025-02-12,NSE:DEEPINDS-EQ,516.2,576.47,26,-1567.02
2025-02-12,NSE:EIEL-EQ,249.8,316.99,47,-3157.93
2025-02-12,NSE:IGIL-EQ,458.45,506.0,29,-1378.95
2025-02-12,NSE:IKS-EQ,1748.35,1925.0,7,-1236.55
2025-02-12,NSE:KRN-EQ,857.75,592.93,42,11122.35
2025-02-12,NSE:SAGILITY-EQ,49.51,50.01,299,-149.5
2025-02-12,NSE:SENORES-EQ,530.1,576.7,26,-1211.6
2025-02-12,NSE:UNIMECH-EQ,1191.65,1353.75,11,-1783.1
2025-02-12,NSE:WAAREEENER-EQ,2190.8,2400.0,6,-1255.2
2025-02-13,NSE:DAMCAPITAL-EQ,264.15,400.85,37,-5057.9
2025-02-13,NSE:DEEPINDS-EQ,508.5,576.47,26,-1767.22
2025-02-13,NSE:EIEL-EQ,244.0,316.99,47,-3430.53
2025-02-13,NSE:IGIL-EQ,471.25,506.0,29,-1007.75
2025-02-13,NSE:IKS-EQ,1727.3,1925.0,7,-1383.9
2025-02-13,NSE:KRN-EQ,887.8,592.93,42,12384.45
2025-02-13,NSE:SAGILITY-EQ,49.88,50.01,299,-38.87
2025-02-13,NSE:SENORES-EQ,540.3,576.7,26,-946.4
2025-02-13,NSE:UNIMECH-EQ,1198.0,1353.75,11,-1713.25
2025-02-13,NSE:WAAREEENER-EQ,2194.05,2400.0,6,-1235.7
2025-02-14,NSE:DAMCAPITAL-EQ,256.0,400.85,37,-5359.45
2025-02-14,NSE:DEEPINDS-EQ,470.7,576.47,26,-2750.02
2025-02-14,NSE:EIEL-EQ,228.8,316.99,47,-4144.93
2025-02-14,NSE:IGIL-EQ,452.3,506.0,29,-1557.3
2025-02-14,NSE:IKS-EQ,1657.15,1925.0,7,-1874.95
2025-02-14,NSE:KRN-EQ,840.45,592.93,42,10395.75
2025-02-14,NSE:SAGILITY-EQ,47.41,50.01,299,-777.4
2025-02-14,NSE:SENORES-EQ,515.0,576.7,26,-1604.2
2025-02-14,NSE:UNIMECH-EQ,1143.7,1353.75,11,-2310.55
2025-02-14,NSE:WAAREEENER-EQ,2103.9,2400.0,6,-1776.6
2025-02-17,NSE:DAMCAPITAL-EQ,250.5,400.85,37,-5562.95
2025-02-17,NSE:DEEPINDS-EQ,473.25,576.47,26,-2683.72
2025-02-17,NSE:EIEL-EQ,237.55,316.99,47,-3733.68
2025-02-17,NSE:IGIL-EQ,432.95,506.0,29,-2118.45
2025-02-17,NSE:IKS-EQ,1688.35,1925.0,7,-1656.55
2025-02-17,NSE:KRN-EQ,795.45,592.93,42,8505.75
2025-02-17,NSE:SAGILITY-EQ,47.9,50.01,299,-630.89
2025-02-17,NSE:SENORES-EQ,527.4,576.7,26,-1281.8
2025-02-17,NSE:UNIMECH-EQ,1055.1,1353.75,11,-3285.15
2025-02-17,NSE:WAAREEENER-EQ,2173.6,2400.0,6,-1358.4
2025-02-18,NSE:DAMCAPITAL-EQ,244.3,400.85,37,-5792.35
2025-02-18,NSE:DEEPINDS-EQ,471.6,576.47,26,-2726.62
2025-02-18,NSE:EIEL-EQ,236.15,316.99,47,-3799.48
2025-02-18,NSE:IGIL-EQ,427.2,506.0,29,-2285.2
2025-02-18,NSE:IKS-EQ,1689.15,1925.0,7,-1650.95
2025-02-18,NSE:KRN-EQ,750.6,592.93,42,6622.05
2025-02-18,NSE:SAGILITY-EQ,46.59,50.01,299,-1022.58
2025-02-18,NSE:SENORES-EQ,512.75,576.7,26,-1662.7
2025-02-18,NSE:UNIMECH-EQ,992.5,1353.75,11,-3973.75
2025-02-18,NSE:WAAREEENER-EQ,2164.6,2400.0,6,-1412.4
2025-02-19,NSE:DAMCAPITAL-EQ,251.1,400.85,37,-5540.75
2025-02-19,NSE:DEEPINDS-EQ,482.2,576.47,26,-2451.02
2025-02-19,NSE:EIEL-EQ,240.55,316.99,47,-3592.68
2025-02-19,NSE:IGIL-EQ,430.45,506.0,29,-2190.95
2025-02-19,NSE:IKS-EQ,1750.75,1925.0,7,-1219.75
2025-02-19,NSE:KRN-EQ,854.45,592.93,42,10983.75
2025-02-19,NSE:SAGILITY-EQ,47.22,50.01,299,-834.21
2025-02-19,NSE:SENORES-EQ,515.75,576.7,26,-1584.7
2025-02-19,NSE:UNIMECH-EQ,1029.95,1353.75,11,-3561.8
2025-02-19,NSE:WAAREEENER-EQ,2220.3,2400.0,6,-1078.2
2025-02-20,NSE:DAMCAPITAL-EQ,255.3,400.85,37,-5385.35
2025-02-20,NSE:DEEPINDS-EQ,506.65,576.47,26,-1815.32
2025-02-20,NSE:EIEL-EQ,242.5,316.99,47,-3501.03
2025-02-20,NSE:IGIL-EQ,446.1,506.0,29,-1737.1
2025-02-20,NSE:IKS-EQ,1803.75,1925.0,7,-848.75
2025-02-20,NSE:KRN-EQ,862.8,592.93,42,11334.45
2025-02-20,NSE:SAGILITY-EQ,46.25,50.01,299,-1124.24
2025-02-20,NSE:SENORES-EQ,533.8,576.7,26,-1115.4
2025-02-20,NSE:UNIMECH-EQ,1044.85,1353.75,11,-3397.9
2025-02-20,NSE:WAAREEENER-EQ,2309.3,2400.0,6,-544.2
2025-02-21,NSE:DAMCAPITAL-EQ,244.1,400.85,37,-5799.75
2025-02-21,NSE:DEEPINDS-EQ,486.0,576.47,26,-2352.22
2025-02-21,NSE:EIEL-EQ,234.65,316.99,47,-3869.98
2025-02-21,NSE:IGIL-EQ,418.5,506.0,29,-2537.5
2025-02-21,NSE:IKS-EQ,1843.5,1925.0,7,-570.5
2025-02-21,NSE:KRN-EQ,845.95,592.93,42,10626.75
2025-02-21,NSE:SAGILITY-EQ,45.69,50.01,299,-1291.68
2025-02-21,NSE:SENORES-EQ,562.35,576.7,26,-373.1
2025-02-21,NSE:UNIMECH-EQ,1016.7,1353.75,11,-3707.55
2025-02-21,NSE:WAAREEENER-EQ,2260.7,2400.0,6,-835.8
2025-02-24,NSE:DAMCAPITAL-EQ,237.35,400.85,37,-6049.5
2025-02-24,NSE:DEEPINDS-EQ,498.95,576.47,26,-2015.52
2025-02-24,NSE:EIEL-EQ,229.9,316.99,47,-4093.23
2025-02-24,NSE:IGIL-EQ,414.95,506.0,29,-2640.45
2025-02-24,NSE:IKS-EQ,1846.95,1925.0,7,-546.35
2025-02-24,NSE:KRN-EQ,849.25,592.93,42,10765.35
2025-02-24,NSE:SAGILITY-EQ,44.29,50.01,299,-1710.28
2025-02-24,NSE:SENORES-EQ,556.3,576.7,26,-530.4
2025-02-24,NSE:UNIMECH-EQ,1013.2,1353.75,11,-3746.05
2025-02-24,NSE:WAAREEENER-EQ,2232.85,2400.0,6,-1002.9
2025-02-25,NSE:DAMCAPITAL-EQ,226.8,400.85,37,-6439.85
2025-02-25,NSE:DEEPINDS-EQ,491.55,576.47,26,-2207.92
2025-02-25,NSE:EIEL-EQ,221.2,316.99,47,-4502.13
2025-02-25,NSE:IGIL-EQ,406.85,506.0,29,-2875.35
2025-02-25,NSE:IKS-EQ,1915.15,1925.0,7,-68.95
2025-02-25,NSE:KRN-EQ,888.05,592.93,42,12394.95
2025-02-25,NSE:SAGILITY-EQ,44.97,50.01,299,-1506.96
2025-02-25,NSE:SENORES-EQ,548.65,576.7,26,-729.3
2025-02-25,NSE:UNIMECH-EQ,976.75,1353.75,11,-4147.0
2025-02-25,NSE:WAAREEENER-EQ,2268.75,2400.0,6,-787.5
2025-02-27,NSE:DAMCAPITAL-EQ,223.7,400.85,37,-6554.55
2025-02-27,NSE:DEEPINDS-EQ,461.7,576.47,26,-2984.02
2025-02-27,NSE:EIEL-EQ,201.85,316.99,47,-5411.58
2025-02-27,NSE:IGIL-EQ,398.15,506.0,29,-3127.65
2025-02-27,NSE:IKS-EQ,1836.45,1925.0,7,-619.85
2025-02-27,NSE:KRN-EQ,914.05,592.93,42,13486.95
2025-02-27,NSE:SAGILITY-EQ,43.07,50.01,299,-2075.06
2025-02-27,NSE:SENORES-EQ,567.6,576.7,26,-236.6
2025-02-27,NSE:UNIMECH-EQ,941.95,1353.75,11,-4529.8
2025-02-27,NSE:WAAREEENER-EQ,2212.9,2400.0,6,-1122.6
2025-02-28,NSE:DAMCAPITAL-EQ,216.2,400.85,37,-6832.05
2025-02-28,NSE:DEEPINDS-EQ,433.7,576.47,26,-3712.02
2025-02-28,NSE:EIEL-EQ,206.85,316.99,47,-5176.58
2025-02-28,NSE:IGIL-EQ,406.95,506.0,29,-2872.45
2025-02-28,NSE:IKS-EQ,1794.75,1925.0,7,-911.75
2025-02-28,NSE:KRN-EQ,873.35,592.93,42,11777.55
2025-02-28,NSE:SAGILITY-EQ,42.86,50.01,299,-2137.85
2025-02-28,NSE:SENORES-EQ,544.85,576.7,26,-828.1
2025-02-28,NSE:UNIMECH-EQ,914.05,1353.75,11,-4836.7
2025-02-28,NSE:WAAREEENER-EQ,2158.55,2400.0,6,-1448.7
2025-03-03,NSE:DAMCAPITAL-EQ,207.81,400.85,37,-7142.48
2025-03-03,NSE:DEEPINDS-EQ,431.5,576.47,26,-3769.22
2025-03-03,NSE:EIEL-EQ,195.9,316.99,47,-5691.23
2025-03-03,NSE:IGIL-EQ,366.25,506.0,29,-4052.75
2025-03-03,NSE:IKS-EQ,1786.6,1925.0,7,-968.8
2025-03-03,NSE:KRN-EQ,873.65,592.93,42,11790.15
2025-03-03,NSE:SAGILITY-EQ,41.98,50.01,299,-2400.97
2025-03-03,NSE:SENORES-EQ,530.5,576.7,26,-1201.2
2025-03-03,NSE:UNIMECH-EQ,955.0,1353.75,11,-4386.25
2025-03-03,NSE:WAAREEENER-EQ,2116.05,2400.0,6,-1703.7
2025-03-04,NSE:DAMCAPITAL-EQ,202.29,400.85,37,-7346.72
2025-03-04,NSE:DEEPINDS-EQ,422.95,576.47,26,-3991.52
2025-03-04,NSE:EIEL-EQ,205.65,316.99,47,-5232.98
2025-03-04,NSE:IGIL-EQ,331.45,506.0,29,-5061.95
2025-03-04,NSE:IKS-EQ,1750.6,1925.0,7,-1220.8
2025-03-04,NSE:KRN-EQ,923.1,592.93,42,13867.05
2025-03-04,NSE:SAGILITY-EQ,42.59,50.01,299,-2218.58
2025-03-04,NSE:SENORES-EQ,562.5,576.7,26,-369.2
2025-03-04,NSE:UNIMECH-EQ,918.65,1353.75,11,-4786.1
2025-03-04,NSE:WAAREEENER-EQ,2109.45,2400.0,6,-1743.3
2025-03-05,NSE:DAMCAPITAL-EQ,206.84,400.85,37,-7178.37
2025-03-05,NSE:DEEPINDS-EQ,448.2,576.47,26,-3335.02
2025-03-05,NSE:EIEL-EQ,210.28,316.99,47,-5015.37
2025-03-05,NSE:IGIL-EQ,325.6,506.0,29,-5231.6
2025-03-05,NSE:IKS-EQ,1778.75,1925.0,7,-1023.75
2025-03-05,NSE:KRN-EQ,940.2,592.93,42,14585.25
2025-03-05,NSE:SAGILITY-EQ,44.0,50.01,299,-1796.99
2025-03-05,NSE:SENORES-EQ,596.75,576.7,26,521.3
2025-03-05,NSE:UNIMECH-EQ,950.5,1353.75,11,-4435.75
2025-03-05,NSE:WAAREEENER-EQ,2224.8,2400.0,6,-1051.2
2025-03-06,NSE:DAMCAPITAL-EQ,213.89,400.85,37,-6917.52
2025-03-06,NSE:DEEPINDS-EQ,455.5,576.47,26,-3145.22
2025-03-06,NSE:EIEL-EQ,207.62,316.99,47,-5140.39
2025-03-06,NSE:IGIL-EQ,332.25,506.0,29,-5038.75
2025-03-06,NSE:IKS-EQ,1789.7,1925.0,7,-947.1
2025-03-06,NSE:KRN-EQ,934.55,592.93,42,14347.95
2025-03-06,NSE:SAGILITY-EQ,44.04,50.01,299,-1785.03
2025-03-06,NSE:SENORES-EQ,593.3,576.7,26,431.6
2025-03-06,NSE:UNIMECH-EQ,943.85,1353.75,11,-4508.9
2025-03-06,NSE:WAAREEENER-EQ,2209.9,2400.0,6,-1140.6
2025-03-07,NSE:DAMCAPITAL-EQ,223.5,400.85,37,-6561.95
2025-03-07,NSE:DEEPINDS-EQ,473.85,576.47,26,-2668.12
2025-03-07,NSE:EIEL-EQ,208.23,316.99,47,-5111.72
2025-03-07,NSE:IGIL-EQ,328.9,506.0,29,-5135.9
2025-03-07,NSE:IKS-EQ,1732.15,1925.0,7,-1349.95
2025-03-07,NSE:KRN-EQ,934.9,592.93,42,14362.65
2025-03-07,NSE:SAGILITY-EQ,43.95,50.01,299,-1811.94
2025-03-07,NSE:SENORES-EQ,568.25,576.7,26,-219.7
2025-03-07,NSE:UNIMECH-EQ,934.9,1353.75,11,-4607.35
2025-03-07,NSE:WAAREEENER-EQ,2226.1,2400.0,6,-1043.4
2025-03-10,NSE:DAMCAPITAL-EQ,216.89,400.85,37,-6806.52
2025-03-10,NSE:DEEPINDS-EQ,450.75,576.47,26,-3268.72
2025-03-10,NSE:EIEL-EQ,201.97,316.99,47,-5405.94
2025-03-10,NSE:IGIL-EQ,312.45,506.0,29,-5612.95
2025-03-10,NSE:IKS-EQ,1716.8,1925.0,7,-1457.4
2025-03-10,NSE:KRN-EQ,942.2,660.75,52,14635.25
2025-03-10,NSE:SAGILITY-EQ,41.75,50.01,299,-2469.74
2025-03-10,NSE:SENORES-EQ,548.25,576.7,26,-739.7
2025-03-10,NSE:UNIMECH-EQ,926.45,1353.75,11,-4700.3
2025-03-10,NSE:WAAREEENER-EQ,2140.9,2400.0,6,-1554.6
2025-03-11,NSE:DAMCAPITAL-EQ,208.96,400.85,37,-7099.93
2025-03-11,NSE:DEEPINDS-EQ,464.65,576.47,26,-2907.32
2025-03-11,NSE:EIEL-EQ,199.94,316.99,47,-5501.35
2025-03-11,NSE:IGIL-EQ,296.85,506.0,29,-6065.35
2025-03-11,NSE:IKS-EQ,1746.0,1925.0,7,-1253.0
2025-03-11,NSE:KRN-EQ,955.7,660.75,52,15337.25
2025-03-11,NSE:SAGILITY-EQ,42.34,50.01,299,-2293.33
2025-03-11,NSE:SENORES-EQ,552.7,576.7,26,-624.0
2025-03-11,NSE:UNIMECH-EQ,919.4,1353.75,11,-4777.85
2025-03-11,NSE:WAAREEENER-EQ,2114.25,2400.0,6,-1714.5
2025-03-12,NSE:DAMCAPITAL-EQ,207.89,400.85,37,-7139.52
2025-03-12,NSE:DEEPINDS-EQ,458.05,576.47,26,-3078.92
2025-03-12,NSE:EIEL-EQ,198.34,316.99,47,-5576.55
2025-03-12,NSE:IGIL-EQ,295.45,506.0,29,-6105.95
2025-03-12,NSE:IKS-EQ,1728.4,1925.0,7,-1376.2
2025-03-12,NSE:KRN-EQ,952.8,660.75,52,15186.45
2025-03-12,NSE:SAGILITY-EQ,41.54,50.01,299,-2532.53
2025-03-12,NSE:SENORES-EQ,576.15,576.7,26,-14.3
2025-03-12,NSE:UNIMECH-EQ,909.55,1353.75,11,-4886.2
2025-03-12,NSE:WAAREEENER-EQ,2117.55,2400.0,6,-1694.7
2025-03-13,NSE:DAMCAPITAL-EQ,204.87,400.85,37,-7251.26
2025-03-13,NSE:DEEPINDS-EQ,450.6,576.47,26,-3272.62
2025-03-13,NSE:EIEL-EQ,195.36,316.99,47,-5716.61
2025-03-13,NSE:IGIL-EQ,308.5,506.0,29,-5727.5
2025-03-13,NSE:IKS-EQ,1645.75,1925.0,7,-1954.75
2025-03-13,NSE:KRN-EQ,929.0,660.75,52,13948.85
2025-03-13,NSE:SAGILITY-EQ,42.02,50.01,299,-2389.01
2025-03-13,NSE:SENORES-EQ,566.7,576.7,26,-260.0
2025-03-13,NSE:UNIMECH-EQ,900.4,1353.75,11,-4986.85
2025-03-13,NSE:WAAREEENER-EQ,2125.25,2400.0,6,-1648.5
2025-03-17,NSE:DAMCAPITAL-EQ,208.69,400.85,37,-7109.92
2025-03-17,NSE:DEEPINDS-EQ,446.15,576.47,26,-3388.32
2025-03-17,NSE:EIEL-EQ,191.77,316.99,47,-5885.34
2025-03-17,NSE:IGIL-EQ,304.0,506.0,29,-5858.0
2025-03-17,NSE:IKS-EQ,1447.0,1925.0,7,-3346.0
2025-03-17,NSE:KRN-EQ,881.45,660.75,52,11476.25
2025-03-17,NSE:PENIND-EQ,176.22,172.49,89,331.97
2025-03-17,NSE:SAGILITY-EQ,41.44,50.01,299,-2562.43
2025-03-17,NSE:SENORES-EQ,571.65,576.7,26,-131.3
2025-03-17,NSE:UNIMECH-EQ,860.5,1353.75,11,-5425.75
2025-03-17,NSE:WAAREEENER-EQ,2114.9,2400.0,6,-1710.6
2025-03-18,NSE:DAMCAPITAL-EQ,217.1,400.85,37,-6798.75
2025-03-18,NSE:DEEPINDS-EQ,474.35,576.47,26,-2655.12
2025-03-18,NSE:EIEL-EQ,202.19,316.99,47,-5395.6
2025-03-18,NSE:IGIL-EQ,319.1,506.0,29,-5420.1
2025-03-18,NSE:IKS-EQ,1511.95,1925.0,7,-2891.35
2025-03-18,NSE:KRN-EQ,876.05,660.75,52,11195.45
2025-03-18,NSE:PENIND-EQ,185.33,172.49,89,1142.76
2025-03-18,NSE:SAGILITY-EQ,42.3,50.01,299,-2305.29
2025-03-18,NSE:SENORES-EQ,621.55,576.7,26,1166.1
2025-03-18,NSE:UNIMECH-EQ,928.45,1353.75,11,-4678.3
2025-03-18,NSE:WAAREEENER-EQ,2178.8,2400.0,6,-1327.2
2025-03-19,NSE:DAMCAPITAL-EQ,224.64,400.85,37,-6519.77
2025-03-19,NSE:DEEPINDS-EQ,488.25,576.47,26,-2293.72
2025-03-19,NSE:EIEL-EQ,210.48,316.99,47,-5005.97
2025-03-19,NSE:IGIL-EQ,327.8,506.0,29,-5167.8
2025-03-19,NSE:IKS-EQ,1494.65,1925.0,7,-3012.45
2025-03-19,NSE:KRN-EQ,896.05,660.75,52,12235.45
2025-03-19,NSE:PENIND-EQ,183.57,172.49,89,986.12
2025-03-19,NSE:SAGILITY-EQ,43.1,50.01,299,-2066.09
2025-03-19,NSE:SENORES-EQ,622.8,576.7,26,1198.6
2025-03-19,NSE:UNIMECH-EQ,939.4,1353.75,11,-4557.85
2025-03-19,NSE:WAAREEENER-EQ,2255.2,2400.0,6,-868.8
2025-03-20,NSE:DAMCAPITAL-EQ,221.62,400.85,37,-6631.51
2025-03-20,NSE:DEEPINDS-EQ,494.65,576.47,26,-2127.32
2025-03-20,NSE:EIEL-EQ,210.48,316.99,47,-5005.97
2025-03-20,NSE:IGIL-EQ,344.15,506.0,29,-4693.65
2025-03-20,NSE:IKS-EQ,1485.75,1925.0,7,-3074.75
2025-03-20,NSE:KRN-EQ,896.55,660.75,52,12261.45
2025-03-20,NSE:PENIND-EQ,183.18,172.49,89,951.41
2025-03-20,NSE:SAGILITY-EQ,42.43,50.01,299,-2266.42
2025-03-20,NSE:SENORES-EQ,622.0,576.7,26,1177.8
2025-03-20,NSE:UNIMECH-EQ,945.2,1353.75,11,-4494.05
2025-03-20,NSE:WAAREEENER-EQ,2253.4,2400.0,6,-879.6
2025-03-21,NSE:DAMCAPITAL-EQ,231.39,400.85,37,-6270.02
2025-03-21,NSE:DEEPINDS-EQ,500.2,576.47,26,-1983.02
2025-03-21,NSE:EIEL-EQ,217.02,316.99,47,-4698.59
2025-03-21,NSE:IGIL-EQ,361.35,506.0,29,-4194.85
2025-03-21,NSE:IKS-EQ,1457.45,1925.0,7,-3272.85
2025-03-21,NSE:KRN-EQ,921.25,660.75,52,13545.85
2025-03-21,NSE:PENIND-EQ,188.43,172.49,89,1418.66
2025-03-21,NSE:SAGILITY-EQ,43.44,50.01,299,-1964.43
2025-03-21,NSE:SENORES-EQ,627.1,576.7,26,1310.4
2025-03-21,NSE:UNIMECH-EQ,1009.05,1353.75,11,-3791.7
2025-03-21,NSE:WAAREEENER-EQ,2352.9,2400.0,6,-282.6
2025-03-24,NSE:DAMCAPITAL-EQ,250.37,400.85,37,-5567.76
2025-03-24,NSE:DEEPINDS-EQ,511.75,576.47,26,-1682.72
2025-03-24,NSE:EIEL-EQ,228.43,316.99,47,-4162.32
2025-03-24,NSE:IGIL-EQ,379.4,506.0,29,-3671.4
2025-03-24,NSE:IKS-EQ,1487.25,1925.0,7,-3064.25
2025-03-24,NSE:KRN-EQ,929.7,660.75,52,13985.25
2025-03-24,NSE:PENIND-EQ,185.64,172.49,89,1170.35
2025-03-24,NSE:SAGILITY-EQ,44.46,50.01,299,-1659.45
2025-03-24,NSE:SENORES-EQ,628.15,576.7,26,1337.7
2025-03-24,NSE:UNIMECH-EQ,1027.4,1353.75,11,-3589.85
2025-03-24,NSE:WAAREEENER-EQ,2431.35,2400.0,6,188.1
2025-03-25,NSE:DAMCAPITAL-EQ,233.84,400.85,37,-6179.37
2025-03-25,NSE:DEEPINDS-EQ,491.45,576.47,26,-2210.52
2025-03-25,NSE:EIEL-EQ,221.62,316.99,47,-4482.39
2025-03-25,NSE:IGIL-EQ,379.35,506.0,29,-3672.85
2025-03-25,NSE:IKS-EQ,1474.8,1925.0,7,-3151.4
2025-03-25,NSE:KRN-EQ,896.5,660.75,52,12258.85
2025-03-25,NSE:PENIND-EQ,182.34,172.49,89,876.65
2025-03-25,NSE:SAGILITY-EQ,43.29,50.01,299,-2009.28
2025-03-25,NSE:SENORES-EQ,591.7,576.7,26,390.0
2025-03-25,NSE:UNIMECH-EQ,979.7,1353.75,11,-4114.55
2025-03-25,NSE:WAAREEENER-EQ,2440.95,2400.0,6,245.7
2025-03-26,NSE:DAMCAPITAL-EQ,228.42,400.85,37,-6379.91
2025-03-26,NSE:DEEPINDS-EQ,488.25,576.47,26,-2293.72
2025-03-26,NSE:EIEL-EQ,215.99,316.99,47,-4747.0
2025-03-26,NSE:IGIL-EQ,365.75,506.0,29,-4067.25
2025-03-26,NSE:IKS-EQ,1480.75,1925.0,7,-3109.75
2025-03-26,NSE:KRN-EQ,881.7,660.75,52,11489.25
2025-03-26,NSE:PENIND-EQ,180.55,172.49,89,717.34
2025-03-26,NSE:SAGILITY-EQ,41.89,50.01,299,-2427.88
2025-03-26,NSE:SENORES-EQ,578.1,576.7,26,36.4
2025-03-26,NSE:UNIMECH-EQ,1010.6,1353.75,11,-3774.65
2025-03-26,NSE:WAAREEENER-EQ,2427.1,2400.0,6,162.6
2025-03-27,NSE:DAMCAPITAL-EQ,235.7,400.85,37,-6110.55
2025-03-27,NSE:DEEPINDS-EQ,498.1,576.47,26,-2037.62
2025-03-27,NSE:EIEL-EQ,225.72,316.99,47,-4289.69
2025-03-27,NSE:IGIL-EQ,372.45,506.0,29,-3872.95
2025-03-27,NSE:IKS-EQ,1554.95,1925.0,7,-2590.35
2025-03-27,NSE:KRN-EQ,884.35,660.75,52,11627.05
